id,Text,Spam
1200,al he does is moan at me if n e thin goes wrong its my faultal de arguments r my faultfed up of him of himso y bother hav 2go thanxxx,0
1201,neft transaction with reference number ltgt for rs ltdecimalgt has been credited to the beneficiary account on ltgt at lttimegt ltgt,0
1202,otherwise had part time job natuition,0
1203,i know she called me,0
1204,me also da i feel yesterday night wait til 2day night dear,0
1205,thanks for understanding ive been trying to tell sura that,0
1206,win a year supply of cds 4 a store of ur choice worth 500 enter our 100 weekly draw txt music to 87066 tscs wwwldewcomsubs161win150ppmx3,1
1207,the whole car appreciated the last two dad and are having a map reading semi argument but apart from that things are going ok p,0
1208,as a sim subscriber you are selected to receive a bonus get it delivered to your door txt the word ok to no 88600 to claim 150pmsg exp 30apr,1
1209,i need you to be in my strong arms,0
1210,also maaaan are you missing out,0
1211,his bday real is in april,0
1212,guessin you aint gonna be here before 9,0
1213,ok then i will come to ur home after half an hour,0
1214,yo the game almost over want to go to walmart soon,0
1215,yeah probably but not sure ilol let u know but personally i wuldnt bother then again if ur goin to then i mite as well,0
1216,ill text now all creepy like so he wont think that we forgot,0
1217,that would be good ill phone you tomo lunchtime shall i to organise something,0
1218,you have 1 new voicemail please call 08719181513,1
1219,damn can you make it tonight or do you want to just wait til tomorrow,0
1220,kkim also finewhen will you complete the course,0
1221,true it is passable and if you get a high score and apply for phd you get 5years of salary so it makes life easier,0
1222,no 1 nokia tone 4 ur mob every week just txt nok to 87021 1st tone free so get txtin now and tell ur friends 150ptone 16 reply hl 4info,1
1223,prakesh is there know,0
1224,teach me apps da when you come to college,0
1225,rofl betta invest in some anti aging products,0
1226,you are a winner u have been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim 0871277810810,1
1227,sir you will receive the account no another 1hr time sorry for the delay,0
1228,reply with your name and address and you will receive by post a weeks completely free accommodation at various global locations wwwphb1com ph08700435505150p,1
1229,so ll be submitting da project tmr rite,0
1230,free entry into our 250 weekly comp just send the word enter to 84128 now 18 tc wwwtextcompcom cust care 08712405020,1
1231,jus ans me lar ull noe later,0
1232,i want to send something that can sell fast ltgt k is not easy money,0
1233,have got few things to do may be in pub later,0
1234,1s finish meeting call me,0
1235,lol ok ill snatch her purse too,0
1236,hellodrivby0quit edrunk sorry iff pthis makes no senrddnot no how dancce 2 drum n basqihave fun 2nhite x ros xxxxxxx,0
1237,your opinion about me 1 over 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 not matured 8 stylish 9 simple pls reply,0
1238,how much are we getting,0
1239,is ur paper in e morn or aft tmr,0
1240,dear relieved of westonzoyland all going to plan this end too,0
1241,hope you are having a great new semester do wish you the very best you are made for greatness,0
1242,oh yes i can speak txt 2 u no hmm did u get email,0
1243,i want to show you the world princess how about europe,0
1244,nobody can decide where to eat and dad wants chinese,0
1245,no shoot me im in the docs waiting room,0
1246,now im going out 4 dinner soon,0
1247,hello which the site to download songs its urgent pls,0
1248,i do know what u mean is the king of not havin credit im goin2bed now night night sweet only1more sleep,0
1249,horrible gal me in sch doing some stuff how come u got mc,0
1250,hi hun im not comin 2nitetell every1 im sorry 4 me hope u ava goodtimeoli rang melnite ifink it mite b sortedbut il explain everythin on monl8rsx,0
1251,i call you later dont have network if urgnt sms me,0
1252,ummmmmaah many many happy returns of d day my dear sweet heart happy birthday dear,0
1253,please call 08712402779 immediately as there is an urgent message waiting for you,1
1254,yeah like if it goes like it did with my friends imma flip my shit in like half an hour,0
1255,mum say we wan to go then go then she can shun bian watch da glass exhibition,0
1256,what your plan for pongal,0
1257,just wait till end of march when el nino gets himself oh,0
1258,not yet chikkugoing to room nw im in bus,0
1259,am also doing in cbe only but have to pay,0
1260,honey boo im missing u,0
1261,we have sent jd for customer service cum accounts executive to ur mail id for details contact us,0
1262,yo im at my parents gettin cash good news we picked up a downstem,0
1263,thank you so much when we skyped wit kz and sura we didnt get the pleasure of your company hope you are good weve given you ultimatum oh we are countin down to aburo enjoy,0
1264,hungry gay guys feeling hungry and up 4 it now call 08718730555 just 10pmin to stop texts call 08712460324 10pmin,1
1265,ok no wahala just remember that a friend in need,0
1266,i will see in half an hour,0
1267,im in inperialmusic listening2the weirdest track ever byleafcutter johnsounds like insects being molestedsomeone plumbingremixed by evil men on acid,0
1268,hey sorry i didntgive ya a a bellearlier hunnyjust been in bedbut mite go 2 thepub l8tr if uwana mt uploads a luv jenxxx,0
1269,seriously tell her those exact words right now,0
1270,can u get 2 phone now i wanna chat 2 set up meet call me now on 09096102316 u can cum here 2moro luv jane xx calls1minmoremobsemspobox45po139wa,1
1271,tee hee off to lecture cheery bye bye,0
1272,sorry chikku my cell got some problem thts y i was nt able to reply u or msg u,0
1273,if you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,0
1274,ok,0
1275,network operator the service is free for t cs visit 80488biz,1
1276,let me know how to contact you ive you settled in a room lets know you are ok,0
1277,wot u up 2 u weirdo,0
1278,can do lor,0
1279,dont put your phone on silent mode ok,0
1280,can i meet at 5 as 4 where depends on where wan 2 in lor,0
1281,waiting 4 my tv show 2 start lor u leh still busy doing ur report,0
1282,oh ho is this the first time u use these type of words,0
1283,am i the only one who doesnt stalk profiles,0
1284,ever green quote ever told by jerry in cartoon a person who irritates u always is the one who loves u vry much but fails to express it gud nyt,0
1285,yes i thought so thanks,0
1286,but if shes drinkin im ok,0
1287,just wondering the others just took off,0
1288,night has ended for another day morning has come in a special way may you smile like the sunny rays and leaves your worries at the blue blue bay gud mrng,0
1289,what do you do my dog must i always wait till the end of your day to have word from you did you run out of time on your cell already,0
1290,happy new year to u too,0
1291,heygreat dealfarm tour 9am to 5pm 95pax 50 deposit by 16 may,0
1292,eat jap done oso aft ur lect wat got lect at 12 rite,0
1293,hey babe i saw you came online for a second and then you disappeared what happened,0
1294,da my birthdate in certificate is in april but real date is today but dont publish it i shall give you a special treat if you keep the secret any way thanks for the wishes,0
1295,happy birthday may all ur dreams come true,0
1296,aiyah u did ok already lar e nydc at wheellock,0
1297,tell her i said eat shit,0
1298,sure i am driving but will reach my destination soon,0
1299,k so am i how much for an 8th fifty,0
1300,your daily text from me a favour this time,0
1301,great to hear you are settling well so whats happenin wit ola,0
